truetime,L,R,B,D,C
19.1100099994,78.4726580332,2.3682466654,21.5273419668,423.8955886310,176.1044113678
19.1150099994,78.4848866042,2.3681452048,21.5151133958,423.8832585994,176.1167413994
19.1200099994,78.4971019041,2.3680438515,21.5028980959,423.8709419463,176.1290580526
19.1250099994,78.5093039473,2.3679426055,21.4906960527,423.8586386570,176.1413613418
19.1300099994,78.5214927484,2.3678414665,21.4785072515,423.8463487169,176.1536512819
19.1350099994,78.5336683220,2.3677404346,21.4663316780,423.8340721114,176.1659278874
19.1400099994,78.5458306824,2.3676395095,21.4541693176,423.8218088259,176.1781911729
19.1450099994,78.5579798442,2.3675386912,21.4420201558,423.8095588458,176.1904411530
19.1500099994,78.5701158219,2.3674379796,21.4298841781,423.7973221566,176.2026778423
19.1550099994,78.5822386298,2.3673373746,21.4177613702,423.7850987436,176.2149012552
19.1600099994,78.5943482824,2.3672368759,21.4056517176,423.7728885924,176.2271114065
19.1650099994,78.6064447941,2.3671364836,21.3935552059,423.7606916884,176.2393083105
19.1700099994,78.6185281793,2.3670361976,21.3814718207,423.7485080171,176.2514919817
19.1750099994,78.6305984523,2.3669360176,21.3694015477,423.7363375641,176.2636624347
19.1800099994,78.6426556276,2.3668359436,21.3573443724,423.7241803149,176.2758196840
19.1850099994,78.6546997194,2.3667359755,21.3453002806,423.7120362549,176.2879637439
19.1900099994,78.6667307422,2.3666361133,21.3332692578,423.6999053699,176.3000946289
19.1950099994,78.6787487101,2.3665363566,21.3212512899,423.6877876453,176.3122123535
19.2000099994,78.6907536376,2.3664367056,21.3092463624,423.6756830668,176.3243169320
19.2050099994,78.7027455388,2.3663371599,21.2972544612,423.6635916199,176.3364083789
19.2100099994,78.7147244281,2.3662377196,21.2852755719,423.6515132904,176.3484867085
19.2150099994,78.7266903197,2.3661383846,21.2733096803,423.6394480637,176.3605519351
19.2200099994,78.7386432278,2.3660391547,21.2613567722,423.6273959257,176.3726040732
19.2250099994,78.7505831667,2.3659400297,21.2494168333,423.6153568619,176.3846431370
19.2300099994,78.7625101505,2.3658410097,21.2374898495,423.6033308580,176.3966691408
19.2350099994,78.7744241935,2.3657420945,21.2255758065,423.5913178998,176.4086820990
19.2400099994,78.7863253097,2.3656432839,21.2136746903,423.5793179730,176.4206820258
19.2450099994,78.7982135134,2.3655445780,21.2017864866,423.5673310634,176.4326689355
19.2500099994,78.8100888187,2.3654459765,21.1899111813,423.5553571565,176.4446428423
19.2550099994,78.8219512397,2.3653474793,21.1780487602,423.5433962384,176.4566037605
19.2600099994,78.8338007906,2.3652490864,21.1661992094,423.5314482946,176.4685517042
19.2650099994,78.8456374853,2.3651507976,21.1543625147,423.5195133111,176.4804866877
19.2700099994,78.8574613381,2.3650526129,21.1425386619,423.5075912737,176.4924087252
19.2750099994,78.8692723628,2.3649545321,21.1307276372,423.4956821681,176.5043178308
19.2800099994,78.8810705737,2.3648565551,21.1189294263,423.4837859802,176.5162140186
19.2850099994,78.8928559847,2.3647586818,21.1071440153,423.4719026959,176.5280973029
19.2900099994,78.9046286098,2.3646609121,21.0953713902,423.4600323011,176.5399676977
19.2950099994,78.9163884630,2.3645632459,21.0836115370,423.4481747817,176.5518252172
19.3000099994,78.9281355584,2.3644656831,21.0718644416,423.4363301235,176.5636698753
19.3050099994,78.9398699098,2.3643682235,21.0601300902,423.4244983126,176.5755016863
19.3100099994,78.9515915312,2.3642708671,21.0484084688,423.4126793347,176.5873206641
19.3150099994,78.9633004366,2.3641736138,21.0366995634,423.4008731760,176.5991268228
19.3200099994,78.9749966398,2.3640764634,21.0250033602,423.3890798224,176.6109201764
19.3250099994,78.9866801548,2.3639794159,21.0133198452,423.3772992599,176.6227007390
19.3300099994,78.9983509955,2.3638824711,21.0016490045,423.3655314744,176.6344685245
19.3350099994,79.0100091758,2.3637856289,20.9899908242,423.3537764520,176.6462235469
19.3400099994,79.0216547094,2.3636888893,20.9783452906,423.3420341787,176.6579658201
19.3450099994,79.0332876102,2.3635922520,20.9667123898,423.3303046406,176.6696953582
19.3500099994,79.0449078921,2.3634957171,20.9550921079,423.3185878238,176.6814121750
19.3550099994,79.0565155689,2.3633992844,20.9434844311,423.3068837143,176.6931162845
19.3600099994,79.0681106544,2.3633029538,20.9318893456,423.2951922983,176.7048077006
19.3650099994,79.0796931623,2.3632067252,20.9203068377,423.2835135617,176.7164864371
19.3700099994,79.0912631064,2.3631105984,20.9087368936,423.2718474909,176.7281525079
19.3750099994,79.1028205004,2.3630145735,20.8971794996,423.2601940719,176.7398059270
19.3800099994,79.1143653582,2.3629186502,20.8856346418,423.2485532908,176.7514467080
19.3850099994,79.1258976933,2.3628228284,20.8741023067,423.2369251339,176.7630748649
19.3900099994,79.1374175196,2.3627271082,20.8625824804,423.2253095874,176.7746904115
19.3950099994,79.1489248507,2.3626314892,20.8510751493,423.2137066374,176.7862933615
19.4000099994,79.1604197002,2.3625359716,20.8395802998,423.2021162701,176.7978837287
19.4050099994,79.1719020819,2.3624405550,20.8280979181,423.1905384719,176.8094615269
19.4100099994,79.1833720094,2.3623452395,20.8166279906,423.1789732290,176.8210267699
19.4150099994,79.1948294963,2.3622500250,20.8051705037,423.1674205275,176.8325794713
19.4200099994,79.2062745561,2.3621549113,20.7937254439,423.1558803539,176.8441196449
19.4250099994,79.2177072026,2.3620598982,20.7822927974,423.1443526944,176.8556473044
19.4300099994,79.2291274493,2.3619649858,20.7708725507,423.1328375353,176.8671624635
19.4350099994,79.2405353098,2.3618701740,20.7594646902,423.1213348630,176.8786651358
19.4400099994,79.2519307975,2.3617754625,20.7480692025,423.1098446638,176.8901553351
19.4450099994,79.2633139261,2.3616808513,20.7366860739,423.0983669240,176.9016330748
19.4500099994,79.2746847091,2.3615863403,20.7253152909,423.0869016300,176.9130983688
19.4550099994,79.2860431599,2.3614919294,20.7139568400,423.0754487683,176.9245512305
19.4600099994,79.2973892922,2.3613976185,20.7026107078,423.0640083252,176.9359916737
19.4650099994,79.3087231192,2.3613034075,20.6912768808,423.0525802871,176.9474197117
19.4700099994,79.3200446546,2.3612092963,20.6799553454,423.0411646405,176.9588353583
19.4750099994,79.3313539117,2.3611152847,20.6686460883,423.0297613718,176.9702386270
19.4800099994,79.3426509040,2.3610213727,20.6573490960,423.0183704675,176.9816295313
19.4850099994,79.3539356449,2.3609275602,20.6460643551,423.0069919141,176.9930080847
19.4900099994,79.3652081478,2.3608338470,20.6347918522,422.9956256980,177.0043743008
19.4950099994,79.3764684261,2.3607402331,20.6235315739,422.9842718058,177.0157281930
19.5000099994,79.3877164932,2.3606467184,20.6122835068,422.9729302240,177.0270697748
19.5050099994,79.3989523623,2.3605533027,20.6010476377,422.9616009392,177.0383990596
19.5100099994,79.4101760470,2.3604599860,20.5898239530,422.9502839378,177.0497160610
19.5150099994,79.4213875604,2.3603667681,20.5786124396,422.9389792065,177.0610207923
19.5200099994,79.4325869159,2.3602736489,20.5674130841,422.9276867319,177.0723132670
19.5250099994,79.4437741268,2.3601806284,20.5562258732,422.9164065004,177.0835934984
19.5300099994,79.4549492064,2.3600877065,20.5450507936,422.9051384989,177.0948615000
19.5350099994,79.4661121679,2.3599948829,20.5338878321,422.8938827138,177.1061172850
19.5400099994,79.4772630247,2.3599021577,20.5227369753,422.8826391319,177.1173608670
19.5450099994,79.4884017898,2.3598095307,20.5115982102,422.8714077397,177.1285922591
19.5500099994,79.4995284767,2.3597170019,20.5004715233,422.8601885240,177.1398114748
19.5550099994,79.5106430984,2.3596245711,20.4893569016,422.8489814715,177.1510185273
19.5600099994,79.5217456682,2.3595322382,20.4782543318,422.8377865688,177.1622134300
19.5650099994,79.5328361992,2.3594400031,20.4671638008,422.8266038027,177.1733961961
19.5700099994,79.5439147046,2.3593478657,20.4560852954,422.8154331599,177.1845668389
19.5750099994,79.5549811976,2.3592558260,20.4450188024,422.8042746272,177.1957253717
19.5800099994,79.5660356913,2.3591638838,20.4339643087,422.7931281913,177.2068718076
19.5850099994,79.5770781988,2.3590720389,20.4229218012,422.7819938389,177.2180061599
19.5900099994,79.5881087333,2.3589802914,20.4118912667,422.7708715570,177.2291284419
19.5950099994,79.5991273077,2.3588886411,20.4008726923,422.7597613322,177.2402386666
19.6000099994,79.6101339353,2.3587970879,20.3898660647,422.7486631515,177.2513368474
19.6050099994,79.6211286290,2.3587056317,20.3788713710,422.7375770016,177.2624229973
19.6100099994,79.6321114019,2.3586142725,20.3678885981,422.7265028693,177.2734971295
19.6150099994,79.6430822671,2.3585230100,20.3569177329,422.7154407417,177.2845592571
19.6200099994,79.6540412375,2.3584318442,20.3459587625,422.7043906055,177.2956093933
19.6250099994,79.6649883262,2.3583407750,20.3350116738,422.6933524476,177.3066475512
19.6300099994,79.6759235462,2.3582498024,20.3240764538,422.6823262550,177.3176737438
19.6350099994,79.6868469104,2.3581589261,20.3131530896,422.6713120145,177.3286879843
19.6400099994,79.6977584317,2.3580681461,20.3022415683,422.6603097132,177.3396902856
19.6450099994,79.7086581233,2.3579774623,20.2913418767,422.6493193379,177.3506806609
19.6500099994,79.7195459979,2.3578868747,20.2804540021,422.6383408756,177.3616591232
19.6550099994,79.7304220684,2.3577963830,20.2695779315,422.6273743133,177.3726256855
19.6600099994,79.7412863479,2.3577059872,20.2587136521,422.6164196381,177.3835803608
19.6650099994,79.7521388492,2.3576156872,20.2478611508,422.6054768368,177.3945231620
19.6700099994,79.7629795852,2.3575254829,20.2370204148,422.5945458966,177.4054541023
19.6750099994,79.7738085686,2.3574353742,20.2261914314,422.5836268044,177.4163731944
19.6800099994,79.7846258125,2.3573453610,20.2153741875,422.5727195474,177.4272804515
19.6850099994,79.7954313295,2.3572554432,20.2045686705,422.5618241125,177.4381758863
19.6900099994,79.8062251326,2.3571656208,20.1937748674,422.5509404870,177.4490595119
19.6950099994,79.8170072345,2.3570758935,20.1829927655,422.5400686578,177.4599313411
19.7000099994,79.8277776480,2.3569862613,20.1722223520,422.5292086120,177.4707913868
19.7050099994,79.8385363860,2.3568967241,20.1614636140,422.5183603369,177.4816396619
19.7100099994,79.8492834610,2.3568072818,20.1507165390,422.5075238195,177.4924761793
19.7150099994,79.8600188860,2.3567179343,20.1399811140,422.4966990471,177.5033009518
19.7200099994,79.8707426736,2.3566286815,20.1292573264,422.4858860067,177.5141139922
19.7250099994,79.8814548366,2.3565395233,20.1185451634,422.4750846855,177.5249153133
19.7300099994,79.8921553876,2.3564504596,20.1078446124,422.4642950708,177.5357049281
19.7350099994,79.9028443394,2.3563614903,20.0971556606,422.4535171497,177.5464828491
19.7400099994,79.9135217046,2.3562726153,20.0864782954,422.4427509095,177.5572490893
19.7450099994,79.9241874960,2.3561838346,20.0758125040,422.4319963374,177.5680036614
19.7500099994,79.9348417260,2.3560951479,20.0651582740,422.4212534207,177.5787465781
19.7550099994,79.9454844074,2.3560065553,20.0545155926,422.4105221467,177.5894778522
19.7600099994,79.9561155529,2.3559180566,20.0438844471,422.3998025025,177.6001974963
19.7650099994,79.9667351749,2.3558296516,20.0332648251,422.3890944756,177.6109055233
19.7700099994,79.9773432861,2.3557413405,20.0226567139,422.3783980531,177.6216019457
19.7750099994,79.9879398991,2.3556531229,20.0120601009,422.3677132226,177.6322867763
19.7800099994,79.9985250265,2.3555649988,20.0014749735,422.3570399712,177.6429600277
19.7850099994,80.0090986807,2.3554769682,19.9909013193,422.3463782863,177.6536217125
19.7900099994,80.0196608744,2.3553890309,19.9803391256,422.3357281553,177.6642718435
19.7950099994,80.0302116200,2.3553011868,19.9697883800,422.3250895657,177.6749104332
19.8000099994,80.0407509301,2.3552134359,19.9592490699,422.3144625046,177.6855374942
19.8050099994,80.0512788171,2.3551257780,19.9487211829,422.3038469597,177.6961530391
19.8100099994,80.0617952935,2.3550382130,19.9382047064,422.2932429183,177.7067570806
19.8150099994,80.0723003719,2.3549507409,19.9276996281,422.2826503678,177.7173496311
19.8200099994,80.0827940646,2.3548633615,19.9172059354,422.2720692956,177.7279307032
19.8250099994,80.0932763842,2.3547760747,19.9067236158,422.2614996894,177.7385003094
19.8300099994,80.1037473429,2.3546888805,19.8962526571,422.2509415364,177.7490584624
19.8350099994,80.1142069533,2.3546017788,19.8857930467,422.2403948243,177.7596051745
19.8400099994,80.1246552277,2.3545147694,19.8753447723,422.2298595405,177.7701404583
19.8450099994,80.1350921786,2.3544278523,19.8649078214,422.2193356725,177.7806643263
19.8500099994,80.1455178182,2.3543410273,19.8544821818,422.2088232079,177.7911767909
19.8550099994,80.1559321590,2.3542542944,19.8440678410,422.1983221343,177.8016778646
19.8600099994,80.1663352132,2.3541676535,19.8336647868,422.1878324391,177.8121675598
19.8650099994,80.1767269933,2.3540811044,19.8232730067,422.1773541099,177.8226458889
19.8700099994,80.1871075115,2.3539946471,19.8128924885,422.1668871344,177.8331128644
19.8750099994,80.1974767802,2.3539082815,19.8025232198,422.1564315001,177.8435684987
19.8800099994,80.2078348116,2.3538220075,19.7921651884,422.1459871947,177.8540128041
19.8850099994,80.2181816180,2.3537358250,19.7818183820,422.1355542058,177.8644457930
19.8900099994,80.2285172117,2.3536497339,19.7714827883,422.1251325210,177.8748674778
19.8950099994,80.2388416048,2.3535637340,19.7611583952,422.1147221280,177.8852778708
19.9000099994,80.2491548098,2.3534778254,19.7508451902,422.1043230145,177.8956769844
19.9050099994,80.2594568387,2.3533920079,19.7405431613,422.0939351681,177.9060648308
19.9100099994,80.2697477037,2.3533062814,19.7302522963,422.0835585765,177.9164414223
19.9150099994,80.2800274172,2.3532206458,19.7199725828,422.0731932274,177.9268067714
19.9200099994,80.2902959912,2.3531351010,19.7097040088,422.0628391087,177.9371608901
19.9250099994,80.3005534379,2.3530496470,19.6994465621,422.0524962079,177.9475037909
19.9300099994,80.3107997694,2.3529642836,19.6892002306,422.0421645130,177.9578354859
19.9350099994,80.3210349980,2.3528790107,19.6789650020,422.0318440115,177.9681559873
19.9400099994,80.3312591357,2.3527938283,19.6687408643,422.0215346913,177.9784653075
19.9450099994,80.3414721947,2.3527087362,19.6585278053,422.0112365403,177.9887634585
19.9500099994,80.3516741870,2.3526237344,19.6483258130,422.0009495461,177.9990504527
19.9550099994,80.3618651248,2.3525388227,19.6381348752,421.9906736967,178.0093263021
19.9600099994,80.3720450200,2.3524540011,19.6279549799,421.9804089799,178.0195910190
19.9650099994,80.3822138849,2.3523692695,19.6177861151,421.9701553834,178.0298446154
19.9700099994,80.3923717313,2.3522846277,19.6076282687,421.9599128952,178.0400871036
19.9750099994,80.4025185714,2.3522000757,19.5974814286,421.9496815031,178.0503184957
19.9800099994,80.4126544171,2.3521156134,19.5873455828,421.9394611951,178.0605388037
19.9850099994,80.4227792806,2.3520312407,19.5772207194,421.9292519590,178.0707480398
19.9900099994,80.4328931736,2.3519469576,19.5671068263,421.9190537827,178.0809462161
19.9950099994,80.4429961084,2.3518627638,19.5570038916,421.9088666542,178.0911333446
20.0000099994,80.4530880967,2.3517786593,19.5469119033,421.8986905614,178.1013094374
20.0050099994,80.4631691506,2.3516946440,19.5368308494,421.8885254923,178.1114745066
20.0100099994,80.4732392820,2.3516107179,19.5267607180,421.8783714347,178.1216285641
20.0150099994,80.4832985028,2.3515268808,19.5167014972,421.8682283768,178.1317716220
20.0200099994,80.4933468250,2.3514431327,19.5066531750,421.8580963065,178.1419036923
20.0250099994,80.5033842604,2.3513594734,19.4966157396,421.8479752118,178.1520247870
20.0300099994,80.5134108209,2.3512759028,19.4865891791,421.8378650808,178.1621349181
20.0350099994,80.5234265184,2.3511924209,19.4765734816,421.8277659013,178.1722340975
20.0400099994,80.5334313648,2.3511090276,19.4665686352,421.8176776616,178.1823223372
20.0450099994,80.5434253719,2.3510257228,19.4565746281,421.8076003497,178.1923996491
20.0500099994,80.5534085515,2.3509425063,19.4465914485,421.7975339536,178.2024660452
20.0550099994,80.5633809155,2.3508593781,19.4366190845,421.7874784615,178.2125215374
20.0600099994,80.5733424756,2.3507763382,19.4266575244,421.7774338613,178.2225661375
20.0650099994,80.5832932438,2.3506933863,19.4167067562,421.7674001413,178.2325998575
20.0700099994,80.5932332316,2.3506105224,19.4067667684,421.7573772896,178.2426227092
20.0750099994,80.6031624510,2.3505277465,19.3968375490,421.7473652943,178.2526347045
20.0800099994,80.6130809137,2.3504450584,19.3869190863,421.7373641436,178.2626358553
20.0850099994,80.6229886313,2.3503624580,19.3770113687,421.7273738255,178.2726261733
20.0900099994,80.6328856157,2.3502799453,19.3671143843,421.7173943284,178.2826056704
20.0950099994,80.6427718786,2.3501975202,19.3572281214,421.7074256404,178.2925743585
20.1000099994,80.6526474316,2.3501151824,19.3473525684,421.6974677496,178.3025322492
20.1050099994,80.6625122865,2.3500329321,19.3374877135,421.6875206444,178.3124793544
20.1100099994,80.6723664549,2.3499507691,19.3276335451,421.6775843129,178.3224156859
20.1150099994,80.6822099485,2.3498686932,19.3177900515,421.6676587435,178.3323412554
20.1200099994,80.6920427790,2.3497867044,19.3079572210,421.6577439242,178.3422560746
20.1250099994,80.7018649579,2.3497048027,19.2981350421,421.6478398435,178.3521601553
20.1300099994,80.7116764970,2.3496229878,19.2883235030,421.6379464896,178.3620535092
20.1350099994,80.7214774077,2.3495412598,19.2785225923,421.6280638508,178.3719361480
20.1400099994,80.7312677018,2.3494596185,19.2687322982,421.6181919154,178.3818080834
20.1450099994,80.7410473909,2.3493780638,19.2589526091,421.6083306718,178.3916693271
20.1500099994,80.7508164864,2.3492965957,19.2491835136,421.5984801082,178.4015198907
20.1550099994,80.7605749999,2.3492152141,19.2394250001,421.5886402130,178.4113597859
20.1600099994,80.7703229431,2.3491339188,19.2296770569,421.5788109745,178.4211890243
20.1650099994,80.7800603273,2.3490527098,19.2199396727,421.5689923812,178.4310076176
20.1700099994,80.7897871643,2.3489715870,19.2102128357,421.5591844215,178.4408155773
20.1750099994,80.7995034654,2.3488905503,19.2004965346,421.5493870837,178.4506129152
20.1800099994,80.8092092422,2.3488095996,19.1907907578,421.5396003562,178.4603996426
20.1850099994,80.8189045061,2.3487287348,19.1810954939,421.5298242275,178.4701757713
20.1900099994,80.8285892686,2.3486479558,19.1714107314,421.5200586860,178.4799413129
20.1950099994,80.8382635413,2.3485672626,19.1617364587,421.5103037201,178.4896962787
20.2000099994,80.8479273354,2.3484866550,19.1520726646,421.5005593184,178.4994406805
20.2050099994,80.8575806626,2.3484061330,19.1424193374,421.4908254692,178.5091745296
20.2100099994,80.8672235341,2.3483256964,19.1327764659,421.4811021612,178.5188978377
20.2150099994,80.8768559614,2.3482453453,19.1231440386,421.4713893827,178.5286106161
20.2200099994,80.8864779559,2.3481650794,19.1135220441,421.4616871223,178.5383128765
20.2250099994,80.8960895290,2.3480848987,19.1039104710,421.4519953685,178.5480046303
20.2300099994,80.9056906920,2.3480048031,19.0943093080,421.4423141099,178.5576858889
20.2350099994,80.9152814564,2.3479247926,19.0847185436,421.4326433351,178.5673566638
20.2400099994,80.9248618333,2.3478448670,19.0751381666,421.4229830325,178.5770169664
20.2450099994,80.9344318343,2.3477650262,19.0655681657,421.4133331907,178.5866668081
20.2500099994,80.9439914706,2.3476852702,19.0560085294,421.4036937984,178.5963062004
20.2550099994,80.9535407535,2.3476055988,19.0464592465,421.3940648442,178.6059351547
20.2600099994,80.9630796943,2.3475260121,19.0369203057,421.3844463166,178.6155536822
20.2650099994,80.9726083043,2.3474465098,19.0273916957,421.3748382043,178.6251617945
20.2700099994,80.9821265948,2.3473670919,19.0178734052,421.3652404959,178.6347595029
20.2750099994,80.9916345770,2.3472877583,19.0083654230,421.3556531802,178.6443468187
20.2800099994,81.0011322621,2.3472085090,18.9988677379,421.3460762457,178.6539237532
20.2850099994,81.0106196615,2.3471293438,18.9893803385,421.3365096811,178.6634903178
20.2900099994,81.0200967863,2.3470502626,18.9799032137,421.3269534751,178.6730465237
20.2950099994,81.0295636477,2.3469712654,18.9704363523,421.3174076165,178.6825923823
20.3000099994,81.0390202570,2.3468923520,18.9609797430,421.3078720939,178.6921279049
20.3050099994,81.0484666252,2.3468135225,18.9515333748,421.2983468961,178.7016531028
20.3100099994,81.0579027637,2.3467347766,18.9420972363,421.2888320117,178.7111679871
20.3150099994,81.0673286835,2.3466561144,18.9326713165,421.2793274297,178.7206725692
20.3200099994,81.0767443958,2.3465775356,18.9232556042,421.2698331386,178.7301668602
20.3250099994,81.0861499117,2.3464990403,18.9138500883,421.2603491274,178.7396508714
20.3300099994,81.0955452424,2.3464206284,18.9044547576,421.2508753848,178.7491246140
20.3350099994,81.1049303989,2.3463422997,18.8950696011,421.2414118996,178.7585880993
20.3400099994,81.1143053924,2.3462640541,18.8856946076,421.2319586605,178.7680413383
20.3450099994,81.1236702339,2.3461858917,18.8763297661,421.2225156566,178.7774843423
20.3500099994,81.1330249346,2.3461078122,18.8669750654,421.2130828765,178.7869171224
20.3550099994,81.1423695054,2.3460298157,18.8576304946,421.2036603091,178.7963396897
20.3600099994,81.1517039574,2.3459519019,18.8482960426,421.1942479433,178.8057520555
20.3650099994,81.1610283017,2.3458740709,18.8389716983,421.1848457681,178.8151542308
20.3700099994,81.1703425493,2.3457963226,18.8296574507,421.1754537721,178.8245462267
20.3750099994,81.1796467112,2.3457186568,18.8203532888,421.1660719445,178.8339280544
20.3800099994,81.1889407983,2.3456410735,18.8110592017,421.1567002740,178.8432997249
20.3850099994,81.1982248218,2.3455635726,18.8017751782,421.1473387496,178.8526612492
20.3900099994,81.2074987925,2.3454861540,18.7925012075,421.1379873602,178.8620126386
20.3950099994,81.2167627215,2.3454088175,18.7832372785,421.1286460949,178.8713539039
20.4000099994,81.2260166196,2.3453315633,18.7739833804,421.1193149425,178.8806850563
20.4050099994,81.2352604978,2.3452543910,18.7647395022,421.1099938920,178.8900061068
20.4100099994,81.2444943671,2.3451773008,18.7555056329,421.1006829325,178.8993170664
20.4150099994,81.2537182383,2.3451002923,18.7462817617,421.0913820528,178.9086179460
20.4200099994,81.2629321224,2.3450233657,18.7370678776,421.0820912421,178.9179087567
20.4250099994,81.2721360302,2.3449465208,18.7278639697,421.0728104894,178.9271895095
20.4300099994,81.2813299727,2.3448697575,18.7186700273,421.0635397836,178.9364602152
20.4350099994,81.2905139607,2.3447930757,18.7094860393,421.0542791138,178.9457208850
20.4400099994,81.2996880050,2.3447164754,18.7003119950,421.0450284692,178.9549715296
20.4450099994,81.3088521165,2.3446399564,18.6911478835,421.0357878387,178.9642121601
20.4500099994,81.3180063060,2.3445635187,18.6819936940,421.0265572115,178.9734427874
20.4550099994,81.3271505844,2.3444871621,18.6728494156,421.0173365766,178.9826634222
20.4600099994,81.3362849624,2.3444108867,18.6637150376,421.0081259231,178.9918740757
20.4650099994,81.3454094509,2.3443346923,18.6545905491,420.9989252403,179.0010747586
20.4700099994,81.3545240605,2.3442585788,18.6454759395,420.9897345171,179.0102654817
20.4750099994,81.3636288022,2.3441825462,18.6363711978,420.9805537428,179.0194462560
20.4800099994,81.3727236867,2.3441065943,18.6272763133,420.9713829065,179.0286170924
20.4850099994,81.3818087246,2.3440307231,18.6181912754,420.9622219973,179.0377780015
20.4900099994,81.3908839268,2.3439549325,18.6091160732,420.9530710045,179.0469289943
20.4950099994,81.3999493039,2.3438792224,18.6000506960,420.9439299173,179.0560700815
20.5000099994,81.4090048668,2.3438035928,18.5909951332,420.9347987248,179.0652012740
20.5050099994,81.4180506260,2.3437280434,18.5819493740,420.9256774163,179.0743225826
20.5100099994,81.4270865922,2.3436525743,18.5729134078,420.9165659809,179.0834340179
20.5150099994,81.4361127762,2.3435771854,18.5638872238,420.9074644080,179.0925355908
20.5200099994,81.4451291886,2.3435018766,18.5548708114,420.8983726868,179.1016273121
20.5250099994,81.4541358401,2.3434266478,18.5458641599,420.8892908065,179.1107091923
20.5300099994,81.4631327413,2.3433514989,18.5368672587,420.8802187564,179.1197812424
20.5350099994,81.4721199027,2.3432764298,18.5278800973,420.8711565259,179.1288434730
20.5400099994,81.4810973352,2.3432014405,18.5189026648,420.8621041041,179.1378958947
20.5450099994,81.4900650491,2.3431265308,18.5099349509,420.8530614805,179.1469385183
20.5500099994,81.4990230552,2.3430517007,18.5009769448,420.8440286443,179.1559713545
20.5550099994,81.5079713641,2.3429769502,18.4920286359,420.8350055849,179.1649944139
20.5600099994,81.5169099862,2.3429022790,18.4830900138,420.8259922916,179.1740077072
20.5650099994,81.5258389322,2.3428276872,18.4741610678,420.8169887538,179.1830112451
20.5700099994,81.5347582126,2.3427531746,18.4652417874,420.8079949608,179.1920050380
20.5750099994,81.5436678379,2.3426787412,18.4563321621,420.7990109020,179.2009890968
20.5800099994,81.5525678187,2.3426043868,18.4474321813,420.7900365669,179.2099634319
20.5850099994,81.5614581655,2.3425301115,18.4385418345,420.7810719448,179.2189280540
20.5900099994,81.5703388887,2.3424559151,18.4296611113,420.7721170252,179.2278829737
20.5950099994,81.5792099989,2.3423817975,18.4207900011,420.7631717974,179.2368282014
20.6000099994,81.5880715066,2.3423077587,18.4119284934,420.7542362509,179.2457637479
20.6050099994,81.5969234221,2.3422337985,18.4030765779,420.7453103752,179.2546896236
20.6100099994,81.6057657560,2.3421599169,18.3942342440,420.7363941597,179.2636058391
20.6150099994,81.6145985187,2.3420861139,18.3854014813,420.7274875940,179.2725124049
20.6200099994,81.6234217207,2.3420123892,18.3765782793,420.7185906674,179.2814093315
20.6250099994,81.6322353723,2.3419387429,18.3677646277,420.7097033694,179.2902966294
20.6300099994,81.6410394839,2.3418651748,18.3589605161,420.7008256897,179.2991743091
20.6350099994,81.6498340660,2.3417916849,18.3501659340,420.6919576177,179.3080423811
20.6400099994,81.6586191290,2.3417182731,18.3413808710,420.6830991430,179.3169008559
20.6450099994,81.6673946832,2.3416449394,18.3326053168,420.6742502550,179.3257497438
20.6500099994,81.6761607389,2.3415716835,18.3238392611,420.6654109434,179.3345890554
20.6550099994,81.6849173066,2.3414985055,18.3150826934,420.6565811977,179.3434188011
20.6600099994,81.6936643966,2.3414254052,18.3063356034,420.6477610075,179.3522389914
20.6650099994,81.7024020191,2.3413523827,18.2975979809,420.6389503623,179.3610496365
20.6700099994,81.7111301846,2.3412794377,18.2888698154,420.6301492519,179.3698507469
20.6750099994,81.7198489033,2.3412065703,18.2801510967,420.6213576658,179.3786423331
20.6800099994,81.7285581855,2.3411337803,18.2714418145,420.6125755936,179.3874244053
20.6850099994,81.7372580415,2.3410610676,18.2627419585,420.6038030249,179.3961969739
20.6900099994,81.7459484816,2.3409884322,18.2540515184,420.5950399494,179.4049600494
20.6950099994,81.7546295160,2.3409158741,18.2453704840,420.5862863569,179.4137136420
20.7000099994,81.7633011550,2.3408433930,18.2366988450,420.5775422368,179.4224577620
20.7050099994,81.7719634088,2.3407709890,18.2280365912,420.5688075790,179.4311924198
20.7100099994,81.7806162876,2.3406986619,18.2193837124,420.5600823731,179.4399176258
20.7150099994,81.7892598017,2.3406264117,18.2107401983,420.5513666088,179.4486333900
20.7200099994,81.7978939612,2.3405542382,18.2021060388,420.5426602758,179.4573397230
20.7250099994,81.8065187764,2.3404821415,18.1934812236,420.5339633639,179.4660366349
20.7300099994,81.8151342575,2.3404101214,18.1848657425,420.5252758628,179.4747241360
20.7350099994,81.8237404145,2.3403381779,18.1762595855,420.5165977622,179.4834022366
20.7400099994,81.8323372577,2.3402663108,18.1676627423,420.5079290520,179.4920709468
20.7450099994,81.8409247971,2.3401945201,18.1590752029,420.4992697218,179.5007302770
20.7500099994,81.8495030431,2.3401228058,18.1504969569,420.4906197615,179.5093802373
20.7550099994,81.8580720056,2.3400511676,18.1419279944,420.4819791609,179.5180208380
20.7600099994,81.8666316947,2.3399796056,18.1333683053,420.4733479097,179.5266520891
20.7650099994,81.8751821207,2.3399081197,18.1248178793,420.4647259978,179.5352740010
20.7700099994,81.8837232935,2.3398367097,18.1162767065,420.4561134150,179.5438865838
